"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:72nAHrq1bR6iDvng3qMpVf","Stop the Dams","spotify:artist:3AA28KZvwAUcZuOKwyblJQ","Gorillaz","spotify:album:0pdYY0CHFRVFLBZEPEKTMZ","D-Sides","spotify:artist:3AA28KZvwAUcZuOKwyblJQ","Gorillaz","2007-11-19","https://i.scdn.co/image/ab67616d0000b273efb135bbd7001e8ad73c7f72","1","13","339280","https://p.scdn.co/mp3-preview/52cc3977beb289fceccd0ee50e4abd414125a975?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","GBAYE0600139","","2016-01-12T19:31:19Z"
"spotify:track:0zScLh0yufjmMy0pAm97uE","Big Jet Plane","spotify:artist:4tvKz56Tr39bkhcQUTO0Xr","Angus & Julia Stone","spotify:album:1MFBzRJQWxkTc271AStNmF","Down the Way","spotify:artist:4tvKz56Tr39bkhcQUTO0Xr","Angus & Julia Stone","2010-03-15","https://i.scdn.co/image/ab67616d0000b273074c366fcba81726d50ecc7c","1","4","239120","https://p.scdn.co/mp3-preview/a244aaf7306869557461eeab5915d5ad46be04f7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","AUAP10900011","","2016-01-09T23:17:49Z"
"spotify:track:7dS5EaCoMnN7DzlpT6aRn2","Take Me To Church","spotify:artist:2FXC3k01G6Gw61bmprjgqS","Hozier","spotify:album:7HW03Zew4rnOhy5uwskRSz","Hozier (Deluxe)","spotify:artist:2FXC3k01G6Gw61bmprjgqS","Hozier","2014-05-20","https://i.scdn.co/image/ab67616d0000b2736a452516b66b53f65a3e4b33","1","1","241688","https://p.scdn.co/mp3-preview/333349ad660d769df4c7dbe970c34854150a7aed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","IEACJ1300031","","2016-01-09T19:33:30Z"
"spotify:track:5Jupb1yKbZQ3Undc3c0jGx","But Tonight We Dance","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","spotify:album:3gqiTbYCXF9p10eUbfqRLj","Endgame / Appeal To Reason / Siren Song Of The Counter Culture / The Sufferer & The Witness","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","2012-01-01","https://i.scdn.co/image/ab67616d0000b273d8f2202916909becfe370101","4","14","167546","https://p.scdn.co/mp3-preview/335a87e1c55355945e69042bc6967722d57b6b62?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USUM70604027","","2016-01-09T17:48:29Z"
"spotify:track:4s0O3I5ZpVYfbuZKvNVfRD","Habits (Stay High) - Rock","spotify:artist:00YTqRClk82aMchQQpYMd5","Our Last Night","spotify:album:4q2cFlKGo0wxjAIOnaxn6N","Habits (Stay High) [Rock]","spotify:artist:00YTqRClk82aMchQQpYMd5","Our Last Night","2014-11-07","https://i.scdn.co/image/ab67616d0000b273e2163b62e1c1fe0fe39f87b3","1","1","198260","https://p.scdn.co/mp3-preview/347abdaeefe033fa4ac28eb4d34701a6fca601c2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","GBDMT1400469","","2016-01-09T17:38:41Z"
"spotify:track:1CnWVoxcHzZMnVxAVzumkH","Mutter, der Mann mit dem Koks ist da (Mother's Favourite)","spotify:artist:0hLd40hVpRDGENe4KGZLnW","Falco","spotify:album:3Sm3pZgfVCMGkvM1RHv1l3","Out Of The Dark (Into The Light)","spotify:artist:0hLd40hVpRDGENe4KGZLnW","Falco","1998","https://i.scdn.co/image/ab67616d0000b2734c47c909ffaebe1928038205","1","5","219226","https://p.scdn.co/mp3-preview/b27d4598bfe20ae39a1622e989b3a9df00048418?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DED149500083","","2016-01-08T19:06:27Z"
"spotify:track:0SyZsETwgulpY87VZJtfdZ","Out Of The Dark","spotify:artist:0hLd40hVpRDGENe4KGZLnW","Falco","spotify:album:2LUAN857FB3VbPmMrgUJJi","Essential","spotify:artist:0hLd40hVpRDGENe4KGZLnW","Falco","2011-01-01","https://i.scdn.co/image/ab67616d0000b273f9d8b3b0dabbb36f81fff712","1","2","217346","https://p.scdn.co/mp3-preview/27aaad0af1c3d510c55c066b545fcd8ac55723f3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","DEA349701888","","2016-01-08T18:04:51Z"
"spotify:track:4mu8svGkGaO2dgAcTlo0FK","Der Kommissar","spotify:artist:0hLd40hVpRDGENe4KGZLnW","Falco","spotify:album:6I67hq0sDpBE2qn0nOkVK1","Vienna Greatest Hits","spotify:artist:0hLd40hVpRDGENe4KGZLnW","Falco","2004-03-08","https://i.scdn.co/image/ab67616d0000b2737f0e7a76100a74a64a7e2f67","1","2","228893","https://p.scdn.co/mp3-preview/f8e86afeec4311facbc96817df49e66ec830d349?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","ATB158200018","","2016-01-08T18:01:00Z"
"spotify:track:6kx4zlWjUDYbr5tQlyxBrC","Cyberlove - Remastered 2012","spotify:artist:0hLd40hVpRDGENe4KGZLnW","Falco","spotify:album:5eXuaUJZo4qJ6mgX5dPiba","Out Of The Dark (Into The Light) [Remastered 2012]","spotify:artist:0hLd40hVpRDGENe4KGZLnW","Falco","2012-01-01","https://i.scdn.co/image/ab67616d0000b273fa9a5ac65d90211da5439010","1","7","214853","https://p.scdn.co/mp3-preview/458fe4b70c08c2bcb35b3134523f9d043e51b37e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","DEA341200713","","2016-01-08T17:59:26Z"
"spotify:track:5h1Dfnx9YI3A3lCrTyVbuP","Sugar, We're Goin Down","spotify:artist:4UXqAaa6dQYAk18Lv7PEgX","Fall Out Boy","spotify:album:2AX9B6Af32in4KbKtX1r4q","From Under The Cork Tree Limited Tour Edition","spotify:artist:4UXqAaa6dQYAk18Lv7PEgX","Fall Out Boy","2006-01-01","https://i.scdn.co/image/ab67616d0000b27350ed3995761be8f0a2a52ae9","1","4","229093","https://p.scdn.co/mp3-preview/4787ce0273eee77b732b649f2b7be5a98b836c17?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","USIR20500201","","2016-01-08T17:41:49Z"
"spotify:track:5CcCuI64dV4H6J40bVfv9q","Ein Seltener Vogel","spotify:artist:7KomCxZv6D5qCVvefwMnwB","Einstürzende Neubauten","spotify:album:0ehEZEeFV2f1z1pg80f0BB","Perpetuum Mobile","spotify:artist:7KomCxZv6D5qCVvefwMnwB","Einstürzende Neubauten","2001","https://i.scdn.co/image/ab67616d0000b2738978d53294a679bb05008eb8","1","6","555226","https://p.scdn.co/mp3-preview/1d29151bfcfa55a5540d5fb425a5384d71876525?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBAJH0300546","","2016-01-08T17:08:08Z"
"spotify:track:1jhbVvWUBTcT7drjz9eWsU","Youme & Meyou","spotify:artist:7KomCxZv6D5qCVvefwMnwB","Einstürzende Neubauten","spotify:album:3QzuVukwnarlOAbov2dhQL","Strategies Against Architecture IV","spotify:artist:7KomCxZv6D5qCVvefwMnwB","Einstürzende Neubauten","2010-11-08","https://i.scdn.co/image/ab67616d0000b273d13a49b448b851db3f587c1d","1","4","331226","https://p.scdn.co/mp3-preview/8bd09c4676f812cebc72ae79b3783867f325191e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DEQ040510100","","2016-01-08T16:56:00Z"
"spotify:track:11IXRdEjiH0KL8nh4G1j7d","Now We Are Free","spotify:artist:0YC192cP3KPCRWx8zr8MfZ, spotify:artist:03GruNQP8X25PCoWzdvIGZ, spotify:artist:3C4MmUJYQN9svNdedAR2BK, spotify:artist:3TaTCYiv3QcamWjvRCcz6Q","Hans Zimmer, Klaus Badelt, Lisa Gerrard, Gavin Greenaway","spotify:album:1yqkE2BoMZaQRABJRJT2HZ","Gladiator - Music From The Motion Picture","spotify:artist:0YC192cP3KPCRWx8zr8MfZ, spotify:artist:3TaTCYiv3QcamWjvRCcz6Q, spotify:artist:3C4MmUJYQN9svNdedAR2BK","Hans Zimmer, Gavin Greenaway, Lisa Gerrard","2000-04-25","https://i.scdn.co/image/ab67616d0000b2735e26ee959941f78ce85ac080","1","17","254293","https://p.scdn.co/mp3-preview/f2b1eaac9c337a394732cf455c6793ed1029b7e6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","USUMC0000062","","2016-01-08T16:50:36Z"
"spotify:track:0MOu9b0tIuY9EMQ7sSCcJw","The Garden","spotify:artist:7KomCxZv6D5qCVvefwMnwB","Einstürzende Neubauten","spotify:album:2dSOuTNln7tMIHTa89s3tI","Strategies Against Architecture III","spotify:artist:7KomCxZv6D5qCVvefwMnwB","Einstürzende Neubauten","1991-05-21","https://i.scdn.co/image/ab67616d0000b27325b345c905741edc15521081","1","12","313306","https://p.scdn.co/mp3-preview/54c079a874887af868459495df2928a7f6820ac1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBAJH0100366","","2016-01-08T16:38:36Z"
"spotify:track:0D4gIeyrMtxOAvCWsTHN9x","Non, je ne regrette rien","spotify:artist:1WPcVNert9hn7mHsPKDn7j","Édith Piaf","spotify:album:6I2DFKuP1jIsibWllFGY3Q","Edith Piaf - The Best Of","spotify:artist:1WPcVNert9hn7mHsPKDn7j","Édith Piaf","2008-10-13","https://i.scdn.co/image/ab67616d0000b2738be513cb84934747b7d6abab","3","1","142280","https://p.scdn.co/mp3-preview/3238eb40982c7f2333a484f523c3c259217b4b0d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","FRZ116000530","","2016-01-08T16:25:39Z"
"spotify:track:5NKzM7YcR50jOwbVbMPD1w","Ieva's Polka (Ievan Polkka) - Original Acapella","spotify:artist:4oguN25IfHkHyInpfz0mjo","Loituma","spotify:album:1o47WJNzpXbrLWql1nD9XH","Ieva's Polka (Ievan Polkka) [For Mobile: Fulltrack Master]","spotify:artist:4oguN25IfHkHyInpfz0mjo","Loituma","2006-01-01","https://i.scdn.co/image/ab67616d0000b27363de3db449fc2f81187de159","1","3","165733","https://p.scdn.co/mp3-preview/97cc3678846fc3adb53ec7d94fa3f613ea6f1970?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","GBPMP0600001","","2016-01-08T16:15:17Z"
"spotify:track:0IMQFfmMikvJge5bweNVxe","Do You Remember","spotify:artist:23IZADrJHPStZ6aMxJVq3s","Jarryd James","spotify:album:5jj6obwl3B9W1AqZ9hDful","Jarryd James EP","spotify:artist:23IZADrJHPStZ6aMxJVq3s","Jarryd James","2015-09-03","https://i.scdn.co/image/ab67616d0000b2739b4a43e8ee20017cc308a9dc","1","1","234426","https://p.scdn.co/mp3-preview/c27d5379561e2147891cd60a8dae2f68598049da?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USUM71504917","","2016-01-07T19:42:11Z"
"spotify:track:6kF2DYkORE9d17oPFomMPJ","Paris","spotify:artist:6ejhZKxWJr9apHAzj74DHv","Magic Man","spotify:album:6LFFAA4z6BrTDFVBxnKKjB","Before the Waves","spotify:artist:6ejhZKxWJr9apHAzj74DHv","Magic Man","2013","https://i.scdn.co/image/ab67616d0000b2739ad322ea6e0e46550773e628","1","3","232746","https://p.scdn.co/mp3-preview/a309246cdb79c45a6d9f03c575e25f64572b9ca8?cid=9950ac751e34487dbbe027c4fd7f8e99","true","36","USSM11305024","","2016-01-06T17:07:32Z"
"spotify:track:1K8Nxe2TsyhCadM1XkXty8","Vesuvius","spotify:artist:4MXUO7sVCaFgFjoTI5ox5c","Sufjan Stevens","spotify:album:4ln0tQzp4XX6o2Z8XIlVDk","The Age of Adz","spotify:artist:4MXUO7sVCaFgFjoTI5ox5c","Sufjan Stevens","2010-10-12","https://i.scdn.co/image/ab67616d0000b273cc8676935df33fbcc0693681","1","8","328013","https://p.scdn.co/mp3-preview/927500dcd2844813ffe004fb5c3f58e382496125?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","US64G1007708","","2016-01-06T13:46:51Z"
"spotify:track:4fpEuKIzTLmMJnYwFU0oqr","Death with Dignity","spotify:artist:4MXUO7sVCaFgFjoTI5ox5c","Sufjan Stevens","spotify:album:0U8DeqqKDgIhIiWOdqiQXE","Carrie & Lowell","spotify:artist:4MXUO7sVCaFgFjoTI5ox5c","Sufjan Stevens","2015-03-31","https://i.scdn.co/image/ab67616d0000b2734dfbe36486a0e8655b119660","1","1","239508","https://p.scdn.co/mp3-preview/20ca14e83d55a8608db6bdd0000337b5ccea8eb6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","US64G1509901","","2016-01-06T13:43:31Z"
"spotify:track:1u1YU1LE0FWHFOHpR2iXua","Casimir Pulaski Day","spotify:artist:4MXUO7sVCaFgFjoTI5ox5c","Sufjan Stevens","spotify:album:7j8lfKDdL7vE8OAM4cA3W3","Illinois","spotify:artist:4MXUO7sVCaFgFjoTI5ox5c","Sufjan Stevens","2005-07-05","https://i.scdn.co/image/ab67616d0000b273a7054529bcdd1ea5dcb852bc","1","10","353946","https://p.scdn.co/mp3-preview/df8683f7240fbb960e09c0ed1c03864f61924fa9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","US64G0501410","","2016-01-06T13:25:26Z"
"spotify:track:0oHARoUg7fsOduT1X4Fd64","I Can Barely Breathe","spotify:artist:5wFXmYsg3KFJ8BDsQudJ4f","Manchester Orchestra","spotify:album:7criqG4fAIy0N0TdRpL2SA","I'm Like A Virgin Losing A Child","spotify:artist:5wFXmYsg3KFJ8BDsQudJ4f","Manchester Orchestra","2007-07-24","https://i.scdn.co/image/ab67616d0000b2730487a4f785c829fb808e7dd2","1","6","298840","https://p.scdn.co/mp3-preview/bcd9b17989b6d1a21c8955ae420d13d1eb4aa653?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USSM10702342","","2016-01-06T13:16:38Z"
"spotify:track:7ImkjvM1OKWhJ5HIPOHcHE","Walking with a Ghost","spotify:artist:5e1BZulIiYWPRm8yogwUYH","Tegan and Sara","spotify:album:2yNhqBKfZPzrxRJqGMbSz9","So Jealous","spotify:artist:5e1BZulIiYWPRm8yogwUYH","Tegan and Sara","2004-09-14","https://i.scdn.co/image/ab67616d0000b273d424a2675b400a7d2dac48b9","1","8","150293","https://p.scdn.co/mp3-preview/7d727ce4da7354c14d77ce9a0c5324ac3dc372c3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","USRE10701158","","2016-01-06T12:36:19Z"
"spotify:track:43IYZ1zQpbXXWhGQEgjAjb","Who Knows Where The Time Goes?","spotify:artist:2LIdnZDzySb04oH40be1fR","Fairport Convention","spotify:album:7isYifHXAT7wbuxbJziBG3","Unhalfbricking","spotify:artist:2LIdnZDzySb04oH40be1fR","Fairport Convention","1969-07","https://i.scdn.co/image/ab67616d0000b27372fe792040dbdcd31869763d","1","6","310173","https://p.scdn.co/mp3-preview/4ee273163b7ef24a9e82d1505847e0b0ce39f2ee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","GBAAN6900035","","2016-01-06T12:32:17Z"
"spotify:track:3sttOfTysmjpLVFboLe9lj","Jezebel","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","spotify:album:5q1NazSfxf7shOesFFaLXl","Devil's Rope","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","2006-11-20","https://i.scdn.co/image/ab67616d0000b2735f911ba437c35328bcc240ed","1","8","218560","https://p.scdn.co/mp3-preview/edeef70a1acc96a8d7df9a4b2f553140a26a1dd3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","ushm90696497","","2016-01-05T18:23:53Z"
"spotify:track:0BDQolA3Da1pb8oYQtYJxR","Then Again","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","spotify:album:3eae1OSSjEwgKeAo513j4K","November Songs","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","2005-01-01","https://i.scdn.co/image/ab67616d0000b2738e77e6288d09b26c6fcfa3ba","1","11","132173","https://p.scdn.co/mp3-preview/6485249126d0d9a232c3afa05aecec33e45047c2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","ushm90582892","","2016-01-05T18:19:13Z"
"spotify:track:14fSPdnmdjYBRaaaUlm930","Cowboys Are My Weakness","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","spotify:album:5q1NazSfxf7shOesFFaLXl","Devil's Rope","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","2006-11-20","https://i.scdn.co/image/ab67616d0000b2735f911ba437c35328bcc240ed","1","2","216800","https://p.scdn.co/mp3-preview/2d63448606f7f639b74b437eeb448472edf94124?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","ushm90696491","","2016-01-05T18:11:18Z"
"spotify:track:6pd8byUmKOj44Wv66DyrUu","Random Observations","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","spotify:album:3eae1OSSjEwgKeAo513j4K","November Songs","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","2005-01-01","https://i.scdn.co/image/ab67616d0000b2738e77e6288d09b26c6fcfa3ba","1","7","191160","https://p.scdn.co/mp3-preview/1a2e66050f1587d06ffe1a9afc41d342832c1cbd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","ushm90582888","","2016-01-05T18:08:48Z"
"spotify:track:5EAqDhyxFSonytkS61vilw","Polly's Song","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","spotify:album:5q1NazSfxf7shOesFFaLXl","Devil's Rope","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","2006-11-20","https://i.scdn.co/image/ab67616d0000b2735f911ba437c35328bcc240ed","1","5","183493","https://p.scdn.co/mp3-preview/be689e27e4536848b35eecccc5072936787d2b49?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","ushm90696494","","2016-01-05T17:41:36Z"
"spotify:track:7BWaAzLt6wCIIgqTygh9Pd","Orange Dress","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","spotify:album:5q1NazSfxf7shOesFFaLXl","Devil's Rope","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","2006-11-20","https://i.scdn.co/image/ab67616d0000b2735f911ba437c35328bcc240ed","1","6","162093","https://p.scdn.co/mp3-preview/166cc66d0080c91123a09800f592c9b94d2dcc45?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","ushm90696495","","2016-01-05T17:35:44Z"
"spotify:track:2ahnofp2LbBWDXcJbMaSTu","What Is Love - 7"" Mix","spotify:artist:0Suv0tRrNrUlRzAy8aXjma","Haddaway","spotify:album:0qTVjeVP70YvQG4GctetOf","What Is Love (Remixes)","spotify:artist:0Suv0tRrNrUlRzAy8aXjma","Haddaway","1993-03-22","https://i.scdn.co/image/ab67616d0000b273b219cfdd901872b475f422f6","1","3","270373","https://p.scdn.co/mp3-preview/bfed0afe24cfb5f066d4a9f8b68efb8faaac254a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","9","DEA410500401","","2016-01-04T12:26:43Z"
"spotify:track:6yPCLhquiGSWLpQhtFhkGw","The Price Of A Mile","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:3zZl82Hq5jeK21uPPD0BF3","The Art Of War (Re-Armed)","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2008","https://i.scdn.co/image/ab67616d0000b273156293d87a87deb67d04a7d5","1","11","355493","https://p.scdn.co/mp3-preview/450c99ae32bbd6c7821a9b9da472238d94f4d692?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","SE2EG1000411","","2016-01-04T10:45:45Z"
"spotify:track:0HVDZAzxfhBVelvll9hBup","Thank You Note","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","spotify:album:5q1NazSfxf7shOesFFaLXl","Devil's Rope","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","2006-11-20","https://i.scdn.co/image/ab67616d0000b2735f911ba437c35328bcc240ed","1","10","171400","https://p.scdn.co/mp3-preview/db8a3fb053889b527f91b085cea31bc642429436?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","ushm90696499","","2016-01-03T23:49:57Z"
"spotify:track:332SOc80qXP8Z5VA5Ce7V7","Things Look Different When The Sun Goes Down","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","spotify:album:0exOZJ2CUw8OzJByy9CtVn","Things Look Different When The Sun Goes Down","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","2008-11-03","https://i.scdn.co/image/ab67616d0000b273f887db0fedd9de3202ecb9e2","1","1","199000","https://p.scdn.co/mp3-preview/a1999652a7e3ebc8507db45bc8e1786028bf15ec?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","ushm90844824","","2016-01-03T23:47:25Z"
"spotify:track:5L9olVwa3WwyshNcsjP5Bi","Robert Johnson Knew","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","spotify:album:0exOZJ2CUw8OzJByy9CtVn","Things Look Different When The Sun Goes Down","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","2008-11-03","https://i.scdn.co/image/ab67616d0000b273f887db0fedd9de3202ecb9e2","1","2","195933","https://p.scdn.co/mp3-preview/783d5b9b58bd39517b75aeb12b64548ae738fe5e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","ushm90844825","","2016-01-03T23:47:25Z"
"spotify:track:2lXJjOHztCRJEzwQf19pLy","Here Again","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","spotify:album:0exOZJ2CUw8OzJByy9CtVn","Things Look Different When The Sun Goes Down","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","2008-11-03","https://i.scdn.co/image/ab67616d0000b273f887db0fedd9de3202ecb9e2","1","3","264013","https://p.scdn.co/mp3-preview/322f0883e5b7ff3a0e8641fac5001bed8219922f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","ushm90844826","","2016-01-03T23:47:25Z"
"spotify:track:7E6ypTeyWbBNkFVXZGHpUE","Needles And Pins","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","spotify:album:0exOZJ2CUw8OzJByy9CtVn","Things Look Different When The Sun Goes Down","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","2008-11-03","https://i.scdn.co/image/ab67616d0000b273f887db0fedd9de3202ecb9e2","1","4","187213","https://p.scdn.co/mp3-preview/ad9c5828265adc9874bb32a88322f7788c9513cc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","ushm90844827","","2016-01-03T23:47:25Z"
"spotify:track:1irPaSfWz5OgwpyszBoZv3","Funny Thing","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","spotify:album:0exOZJ2CUw8OzJByy9CtVn","Things Look Different When The Sun Goes Down","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","2008-11-03","https://i.scdn.co/image/ab67616d0000b273f887db0fedd9de3202ecb9e2","1","5","227040","https://p.scdn.co/mp3-preview/d13426a3736c6a4fe852a8f0ff687790011f375e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","ushm90844828","","2016-01-03T23:47:25Z"
"spotify:track:19XB559bt2kIdaCFv4sFZE","Loki's Lullaby","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","spotify:album:0exOZJ2CUw8OzJByy9CtVn","Things Look Different When The Sun Goes Down","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","2008-11-03","https://i.scdn.co/image/ab67616d0000b273f887db0fedd9de3202ecb9e2","1","6","208120","https://p.scdn.co/mp3-preview/6263ffbbff4653eb78d6214c0f699c97c7d34de8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","ushm90844829","","2016-01-03T23:47:25Z"
"spotify:track:1EqaKV4NCum04KrskrH9i4","Bird In My House","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","spotify:album:0exOZJ2CUw8OzJByy9CtVn","Things Look Different When The Sun Goes Down","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","2008-11-03","https://i.scdn.co/image/ab67616d0000b273f887db0fedd9de3202ecb9e2","1","7","204040","https://p.scdn.co/mp3-preview/e0c766f0e23dce672d25716c0e3b49188adfe452?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","ushm90844830","","2016-01-03T23:47:25Z"
"spotify:track:7xxIptR2ueTIwkh42YkqKU","La Llorona","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","spotify:album:0exOZJ2CUw8OzJByy9CtVn","Things Look Different When The Sun Goes Down","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","2008-11-03","https://i.scdn.co/image/ab67616d0000b273f887db0fedd9de3202ecb9e2","1","8","154266","https://p.scdn.co/mp3-preview/7627d58d01ba2983026a4cb7a59d4b423947574e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","ushm90844831","","2016-01-03T23:47:25Z"
"spotify:track:3bGh6ZzZLZpk1TEdJiznXL","In A Movie","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","spotify:album:0exOZJ2CUw8OzJByy9CtVn","Things Look Different When The Sun Goes Down","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","2008-11-03","https://i.scdn.co/image/ab67616d0000b273f887db0fedd9de3202ecb9e2","1","9","297066","https://p.scdn.co/mp3-preview/3db1b7fb75c5ee588eb48f03e9a153ddb46605aa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","ushm90844832","","2016-01-03T23:47:25Z"
"spotify:track:4ZEMeQHhtoAZLIOGNa7vQD","Drag The River","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","spotify:album:0exOZJ2CUw8OzJByy9CtVn","Things Look Different When The Sun Goes Down","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","2008-11-03","https://i.scdn.co/image/ab67616d0000b273f887db0fedd9de3202ecb9e2","1","10","186800","https://p.scdn.co/mp3-preview/3a74e42654aed957eb9be2eb7c74d8e3fc0f3329?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","ushm90844833","","2016-01-03T23:47:25Z"
"spotify:track:7cU0sNQTHucoKgDm0lzY4q","You Can Have My Heart","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","spotify:album:0exOZJ2CUw8OzJByy9CtVn","Things Look Different When The Sun Goes Down","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","2008-11-03","https://i.scdn.co/image/ab67616d0000b273f887db0fedd9de3202ecb9e2","1","11","208680","https://p.scdn.co/mp3-preview/1b772ffa6b691d19e38ef8c31877767f6e474f4e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","ushm90844834","","2016-01-03T23:47:25Z"
"spotify:track:45J5ob5Wcqvps7oNsszo4v","Rattlesnake On the Road","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","spotify:album:3wy92UT3Py1Ln6w6Vs2zHR","Rattlesnake On the Road","spotify:artist:1xZsuBcyxQpjTF7cqozSiJ","Kate Mann","2012-06-20","https://i.scdn.co/image/ab67616d0000b2733b8cf6a3933ee0ccb55d9b6e","1","1","170933","https://p.scdn.co/mp3-preview/822150ad668d3d6eab270ea0e223e8eaa17fd884?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","ushm21288155","","2016-01-03T23:47:22Z"
