,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,track_id
146,317a4521-4bdf-4a52-bc34-297c1d34d41a,0.399,0.561,0.774,1.84e-06,0.189,-3.144,0.447,77.621,0.82,317a4521-4bdf-4a52-bc34-297c1d34d41a
147,75724838-7c45-4fb0-a84a-dae65c0a9d06,0.0355,0.47,0.917,0.000582,0.0515,-6.331,0.0538,144.777,0.894,75724838-7c45-4fb0-a84a-dae65c0a9d06
148,3a8e63a8-d940-4e9e-9787-1a3ac302a158,0.244,0.529,0.845,0.0,0.143,-8.142,0.404,85.63,0.331,3a8e63a8-d940-4e9e-9787-1a3ac302a158
149,6229cc25-50b3-438f-ba05-a31788a0e6f7,0.377,0.79,0.67,2.32e-06,0.119,-5.527,0.105,139.956,0.408,6229cc25-50b3-438f-ba05-a31788a0e6f7
150,af7f7a96-5f96-4c2f-b577-f0a13fb91df7,0.00109,0.465,0.844,0.399,0.0865,-4.352,0.0379,170.358,0.155,af7f7a96-5f96-4c2f-b577-f0a13fb91df7
151,c38e3bcb-d8bd-46d1-87c5-6d82bec3029a,0.0957,0.884,0.679,0.00209,0.0289,-5.857,0.282,76.993,0.591,c38e3bcb-d8bd-46d1-87c5-6d82bec3029a
152,277be955-d61a-4850-b70b-e934c0804d18,0.538,0.525,0.52,0.00569,0.111,-11.725,0.0271,112.554,0.523,277be955-d61a-4850-b70b-e934c0804d18
153,0567f74c-d26e-488a-b8d9-bf4e3aa825db,0.611,0.617,0.6,0.0214,0.0903,-10.549,0.0403,80.342,0.672,0567f74c-d26e-488a-b8d9-bf4e3aa825db
154,4cb15c43-63fd-4f69-8737-5b8663ab6d6b,0.223,0.772,0.821,0.0,0.148,-0.14,0.25,91.921,0.77,4cb15c43-63fd-4f69-8737-5b8663ab6d6b
155,e2f2db97-af59-4c16-adae-1b55d877ed76,0.00589,0.884,0.657,0.0,0.154,-4.569,0.0977,107.059,0.489,e2f2db97-af59-4c16-adae-1b55d877ed76
156,e7cc5439-33fd-4f3d-b1f3-e37ff0cc1cf7,0.11,0.752,0.489,3.57e-06,0.202,-5.233,0.137,108.005,0.373,e7cc5439-33fd-4f3d-b1f3-e37ff0cc1cf7
157,90272f35-2b9f-48d2-ba48-61c27d695de2,0.0742,0.796,0.766,0.0,0.0827,-5.974,0.238,110.034,0.558,90272f35-2b9f-48d2-ba48-61c27d695de2
158,ed103ec5-602d-478f-96a3-59486cacb2e9,0.00713,0.553,0.852,0.0,0.463,-4.08,0.305,176.058,0.27,ed103ec5-602d-478f-96a3-59486cacb2e9
159,f81c7ef1-f46c-4ecb-a06d-a627333dab7b,0.29,0.68,0.64,0.00593,0.124,-6.691,0.0336,105.981,0.738,f81c7ef1-f46c-4ecb-a06d-a627333dab7b
160,a17ff0e5-85a8-412d-9a4c-28e2b456a588,0.726,0.528,0.233,0.000108,0.122,-15.362,0.0346,89.044,0.208,a17ff0e5-85a8-412d-9a4c-28e2b456a588
161,b6f5e74a-be69-45d3-868d-d0899370547c,0.911,0.493,0.164,0.0,0.111,-13.853,0.0377,145.97,0.411,b6f5e74a-be69-45d3-868d-d0899370547c
162,a8442692-90e1-40dd-ad38-baf173353554,0.672,0.254,0.38,0.0,0.379,-13.806,0.0337,168.496,0.408,a8442692-90e1-40dd-ad38-baf173353554
163,49044b2e-b3a5-45c4-9820-16e074fe3996,0.794,0.453,0.221,0.0,0.102,-13.192,0.045,82.199,0.459,49044b2e-b3a5-45c4-9820-16e074fe3996
164,5179c6b3-e967-4c2b-ae72-93b7816d93fc,0.445,0.293,0.74,0.00152,0.0998,-6.098,0.0399,118.225,0.514,5179c6b3-e967-4c2b-ae72-93b7816d93fc
165,e58fa9d5-65ef-4431-abe4-bf40b181a685,0.179,0.666,0.855,1.2e-06,0.0987,-5.051,0.0295,125.639,0.803,e58fa9d5-65ef-4431-abe4-bf40b181a685
166,906f21c5-0739-4711-955c-a0deb3efb94b,0.00109,0.597,0.628,0.151,0.085,-6.924,0.0348,98.004,0.0529,906f21c5-0739-4711-955c-a0deb3efb94b
167,bf96e6a4-a3c7-4421-900b-806a18462622,0.991,0.483,0.192,0.908,0.106,-15.378,0.0469,100.848,0.0542,bf96e6a4-a3c7-4421-900b-806a18462622
168,e79b0e65-5ae4-4207-811c-0ecd8fdbcd50,0.0121,0.429,0.794,1.5e-06,0.159,-8.265,0.0845,127.107,0.253,e79b0e65-5ae4-4207-811c-0ecd8fdbcd50
169,05715a03-251f-4fef-a103-0828ae66233f,0.731,0.555,0.537,0.0524,0.287,-9.041,0.0314,79.239,0.521,05715a03-251f-4fef-a103-0828ae66233f
170,4464e3cd-b5ac-4900-8161-289e8a419370,0.00891,0.697,0.72,0.19,0.143,-7.415,0.0398,123.987,0.131,4464e3cd-b5ac-4900-8161-289e8a419370
171,7fd8103a-b6ea-44eb-ad6f-a779953cc5ba,0.226,0.676,0.446,0.453,0.156,-9.195,0.0683,170.068,0.513,7fd8103a-b6ea-44eb-ad6f-a779953cc5ba
172,2ff0adee-aff7-40d3-b517-ae0b3eb8b08c,0.0718,0.527,0.869,0.000565,0.0273,-3.142,0.117,122.649,0.709,2ff0adee-aff7-40d3-b517-ae0b3eb8b08c
173,5acbf3bd-72e5-4fe0-b477-7c1ece45fc3d,0.0699,0.474,0.639,0.0,0.0777,-8.941,0.0273,80.006,0.326,5acbf3bd-72e5-4fe0-b477-7c1ece45fc3d
174,38086812-3bb6-46ff-aeff-9ff9a1006447,0.158,0.778,0.569,0.0,0.246,-9.985,0.378,135.958,0.642,38086812-3bb6-46ff-aeff-9ff9a1006447
175,5daf336b-c4fe-40ed-9721-caf7a0ca71b0,0.96,0.6,0.192,0.946,0.136,-17.904,0.0335,97.921,0.126,5daf336b-c4fe-40ed-9721-caf7a0ca71b0
176,4612bb29-9e10-4a0a-af17-e0074ab2c45d,0.945,0.627,0.072,1e-05,0.0986,-13.223,0.0686,108.661,0.293,4612bb29-9e10-4a0a-af17-e0074ab2c45d
177,5315d5ea-05a9-4c9e-b582-220542426dee,0.000225,0.32,0.979,9.82e-06,0.214,-3.52,0.0966,105.425,0.434,5315d5ea-05a9-4c9e-b582-220542426dee
178,3f884a36-0ff5-4ce2-84c5-06b70fdbe4da,0.994,0.468,0.0127,0.937,0.094,-36.856,0.123,72.776,0.356,3f884a36-0ff5-4ce2-84c5-06b70fdbe4da
179,72758ec7-8d48-41f2-8935-b2bb49a4c88b,0.777,0.413,0.378,1.8e-06,0.0715,-9.238,0.0311,125.311,0.18,72758ec7-8d48-41f2-8935-b2bb49a4c88b
180,08edba96-a808-4927-b485-0fb10bf64e3e,0.00227,0.495,0.905,3.29e-06,0.142,-3.768,0.0653,97.106,0.215,08edba96-a808-4927-b485-0fb10bf64e3e
181,d7b37906-89e8-4b8f-a0bd-f6eef3a46645,1.25e-05,0.6,0.969,0.00307,0.156,-2.194,0.155,133.043,0.343,d7b37906-89e8-4b8f-a0bd-f6eef3a46645
182,a57ae559-033c-4eee-b686-6239e78b9af6,0.727,0.601,0.239,1.43e-06,0.0748,-12.175,0.0384,120.036,0.569,a57ae559-033c-4eee-b686-6239e78b9af6
183,961da5e1-eaf3-482e-9fb9-43b55ef9c8a8,0.115,0.532,0.67,0.688,0.146,-7.761,0.0256,139.984,0.338,961da5e1-eaf3-482e-9fb9-43b55ef9c8a8
184,db1ef4b0-baca-4980-a691-48cd2031ce6a,0.0469,0.311,0.325,0.0,0.139,-9.042,0.0283,65.09,0.668,db1ef4b0-baca-4980-a691-48cd2031ce6a
185,8ac1ffa2-32fe-4454-b1fc-8c0f6cef26f0,0.404,0.674,0.658,1.34e-06,0.0981,-9.647,0.104,143.292,0.677,8ac1ffa2-32fe-4454-b1fc-8c0f6cef26f0
186,3607fc95-0b0f-48ee-82dc-6d0ee2396b38,0.0107,0.898,0.472,0.0,0.141,-7.001,0.0776,101.061,0.214,3607fc95-0b0f-48ee-82dc-6d0ee2396b38
187,7106cf63-a72f-4ec5-94ae-bfa0db8875dd,0.000679,0.493,0.943,0.00897,0.134,-3.321,0.0608,96.997,0.493,7106cf63-a72f-4ec5-94ae-bfa0db8875dd
188,b6680018-3d98-48d8-9d1c-8bb33d5ce1f7,0.0709,0.716,0.531,0.0,0.22,-7.355,0.157,71.972,0.335,b6680018-3d98-48d8-9d1c-8bb33d5ce1f7
189,f231de67-7b8e-4bcf-a9f9-6e1e8a9473b2,0.00793,0.43,0.748,1.53e-05,0.44,-5.611,0.0519,131.923,0.171,f231de67-7b8e-4bcf-a9f9-6e1e8a9473b2
190,7aabd83a-089e-49eb-a976-e9244fe7c3e4,0.912,0.598,0.348,7.31e-05,0.0957,-12.785,0.0575,165.04,0.479,7aabd83a-089e-49eb-a976-e9244fe7c3e4
191,620340db-68ac-4bf2-8ddb-56e7949bf0b8,0.00297,0.427,0.907,0.0,0.671,-2.267,0.197,150.134,0.412,620340db-68ac-4bf2-8ddb-56e7949bf0b8
192,45d78277-8a6d-48f1-9ed0-90862d328865,0.00104,0.332,0.996,0.000817,0.146,-0.443,0.232,202.422,0.333,45d78277-8a6d-48f1-9ed0-90862d328865
193,3ade4c74-f42c-4d58-a796-6ccca8237fc2,1.19e-05,0.358,0.971,9.63e-06,0.0931,-2.805,0.134,177.848,0.422,3ade4c74-f42c-4d58-a796-6ccca8237fc2
194,a5f0733b-363c-4459-a5c6-a615f5bd6159,0.0012,0.278,0.95,0.0174,0.117,-2.796,0.114,163.877,0.291,a5f0733b-363c-4459-a5c6-a615f5bd6159
195,ff425e84-a574-4b85-9c2d-f172ba8d74f7,1.09e-05,0.412,0.952,0.00608,0.226,-2.493,0.208,157.011,0.456,ff425e84-a574-4b85-9c2d-f172ba8d74f7
196,f5c83367-9735-4f98-9d61-7da38e016d64,9.42e-05,0.28,0.98,8.74e-05,0.261,-0.669,0.232,156.052,0.162,f5c83367-9735-4f98-9d61-7da38e016d64
197,299f767e-f36c-4c98-b769-c904b1f0b1c2,0.00386,0.427,0.913,0.000229,0.38,-3.628,0.052,144.878,0.38,299f767e-f36c-4c98-b769-c904b1f0b1c2
198,cbc39a8a-e128-4e15-b493-f0b2a519ed05,0.185,0.197,0.546,0.071,0.116,-7.33,0.0274,82.716,0.267,cbc39a8a-e128-4e15-b493-f0b2a519ed05
199,8a3c8b5d-27e7-4134-a368-ffc049f767fa,0.0812,0.681,0.749,0.0,0.467,-2.944,0.242,104.195,0.506,8a3c8b5d-27e7-4134-a368-ffc049f767fa
200,a6121ede-2757-4cef-8e29-352a1b8094d5,0.049,0.682,0.77,0.677,0.145,-10.158,0.0491,93.854,0.476,a6121ede-2757-4cef-8e29-352a1b8094d5
201,9af999c8-b321-47ce-b76d-e841f1f0dbad,0.621,0.618,0.493,0.571,0.13,-10.31,0.0355,112.764,0.831,9af999c8-b321-47ce-b76d-e841f1f0dbad
202,06781bdf-91c9-456c-a8c1-be60abd6a5f3,0.0444,0.536,0.59,0.00257,0.0576,-7.511,0.161,79.934,0.314,06781bdf-91c9-456c-a8c1-be60abd6a5f3
203,4d7d21d0-ab28-476e-8753-64ef0529da1a,0.129,0.152,0.329,0.743,0.102,-10.589,0.0349,97.604,0.0355,4d7d21d0-ab28-476e-8753-64ef0529da1a
204,5cfe57b1-c5c0-451e-bf30-111b35dc2f95,0.437,0.218,0.19,0.00217,0.303,-11.376,0.0371,117.03,0.2,5cfe57b1-c5c0-451e-bf30-111b35dc2f95
205,6939facc-c29b-49b1-9c87-95f8f0431f77,0.0688,0.582,0.85,0.0,0.0948,-7.578,0.0551,122.219,0.321,6939facc-c29b-49b1-9c87-95f8f0431f77
206,587d9c3f-4a11-414b-b719-1fc29702e350,0.0357,0.529,0.557,3.93e-05,0.0734,-7.762,0.0738,162.599,0.592,587d9c3f-4a11-414b-b719-1fc29702e350
207,bea303ce-881a-4a56-b796-10f4c60ba958,0.995,0.267,0.00361,0.925,0.0723,-29.735,0.0511,94.872,0.063,bea303ce-881a-4a56-b796-10f4c60ba958
208,f5ce0487-baf3-4254-bd63-3a45414372d4,0.339,0.616,0.499,0.00518,0.0778,-9.609,0.0406,130.956,0.169,f5ce0487-baf3-4254-bd63-3a45414372d4
209,758fd272-5134-4663-b3a4-2c636c807d2b,0.0425,0.49,0.769,0.0477,0.113,-7.427,0.031,86.019,0.381,758fd272-5134-4663-b3a4-2c636c807d2b
210,fb204c15-045a-44b2-84ae-4202a2504e75,0.00342,0.608,0.897,0.00927,0.173,-4.559,0.0453,80.774,0.569,fb204c15-045a-44b2-84ae-4202a2504e75
211,f8b588a8-1b0a-4873-8589-efe9fc090ea8,0.241,0.733,0.721,8.61e-05,0.133,-5.117,0.0629,117.05,0.797,f8b588a8-1b0a-4873-8589-efe9fc090ea8
212,00d6511c-23c1-433c-9461-2e5c7213bdfe,0.38,0.494,0.272,0.272,0.115,-10.533,0.0304,171.924,0.453,00d6511c-23c1-433c-9461-2e5c7213bdfe
213,7003b0e9-d6f9-44af-8a00-cbfc9b5cb06f,0.716,0.152,0.368,0.433,0.122,-15.169,0.0568,66.54,0.0448,7003b0e9-d6f9-44af-8a00-cbfc9b5cb06f
214,fd22ea08-322b-478b-93d2-79d7a507dbca,0.0155,0.606,0.834,0.0244,0.133,-6.101,0.0369,143.681,0.459,fd22ea08-322b-478b-93d2-79d7a507dbca
215,9a03e972-01f3-4021-b45a-1139dee3808f,0.0406,0.777,0.601,0.00201,0.0348,-5.931,0.126,97.911,0.68,9a03e972-01f3-4021-b45a-1139dee3808f
216,ec1bfc6d-0f0f-425b-96d8-2ae3f45085ae,0.0016,0.457,0.909,0.000276,0.135,-9.451,0.0317,115.998,0.755,ec1bfc6d-0f0f-425b-96d8-2ae3f45085ae
217,f409a8bf-f2eb-437d-b97b-2ac2e590e477,0.000826,0.512,0.724,0.000155,0.237,-5.912,0.0313,130.033,0.533,f409a8bf-f2eb-437d-b97b-2ac2e590e477
218,1070592a-8334-4e78-854d-f5f65087d6da,0.272,0.473,0.313,0.016,0.0556,-15.487,0.0576,189.24,0.617,1070592a-8334-4e78-854d-f5f65087d6da
219,c3f8def9-0b34-48d3-bbc0-329f58644d19,0.522,0.446,0.402,0.407,0.0921,-13.176,0.033,144.965,0.0943,c3f8def9-0b34-48d3-bbc0-329f58644d19
220,e5b0e108-8287-4139-870c-576d5f4e9272,0.691,0.498,0.113,0.000287,0.108,-16.097,0.0333,168.383,0.296,e5b0e108-8287-4139-870c-576d5f4e9272
221,4c9b3c7b-8831-47d1-a7da-4e2107b905fe,0.918,0.672,0.31,0.513,0.147,-15.011,0.0299,114.65,0.52,4c9b3c7b-8831-47d1-a7da-4e2107b905fe
222,0422c927-4ef2-4e2c-b6d1-9679cba02247,0.00696,0.368,0.941,4.71e-06,0.43,-4.643,0.0488,177.868,0.557,0422c927-4ef2-4e2c-b6d1-9679cba02247
223,16db2bd0-0da8-42ab-89ba-9d528f290ee5,0.731,0.525,0.852,5.11e-05,0.218,-9.519,0.222,157.404,0.884,16db2bd0-0da8-42ab-89ba-9d528f290ee5
224,218a2b20-1e22-4448-be91-18eac06bb550,0.0333,0.819,0.541,0.0336,0.116,-7.945,0.0293,115.001,0.589,218a2b20-1e22-4448-be91-18eac06bb550
225,8c13499f-44c0-4650-93c9-2c01f029c4bf,0.000968,0.517,0.67,0.025,0.344,-6.442,0.0262,135.372,0.172,8c13499f-44c0-4650-93c9-2c01f029c4bf
226,b8ad005c-956f-42d8-ae04-428c422c4468,0.0973,0.622,0.866,0.0123,0.0718,-7.93,0.0756,109.494,0.472,b8ad005c-956f-42d8-ae04-428c422c4468
227,a8ecc4db-7bf4-4020-9801-15ab4a3d5cb1,0.153,0.594,0.533,1.49e-05,0.172,-7.993,0.0438,78.552,0.729,a8ecc4db-7bf4-4020-9801-15ab4a3d5cb1
228,8f8c8ddf-3c1d-4c96-a04a-1150267d710d,0.175,0.568,0.706,0.0,0.157,-8.679,0.0837,184.126,0.896,8f8c8ddf-3c1d-4c96-a04a-1150267d710d
229,6f1fc10f-0edd-4fa6-b576-525dd785c168,0.637,0.396,0.631,0.000471,0.186,-8.783,0.042,125.988,0.495,6f1fc10f-0edd-4fa6-b576-525dd785c168
230,f533e0bb-cf54-48a6-a268-b8689a818d56,0.108,0.4,0.741,0.963,0.293,-10.893,0.0453,155.04,0.322,f533e0bb-cf54-48a6-a268-b8689a818d56
231,52816114-d9e1-40e5-a38b-df086678694a,0.575,0.561,0.425,4.28e-05,0.0938,-10.61,0.0263,81.945,0.415,52816114-d9e1-40e5-a38b-df086678694a
232,a3767ff8-6ef8-4dd2-afad-4f60677b6e40,0.917,0.474,0.204,0.000527,0.147,-13.34,0.0319,149.975,0.373,a3767ff8-6ef8-4dd2-afad-4f60677b6e40
233,f36313dd-60c5-4413-975f-dde893cbda27,0.315,0.559,0.466,0.0039,0.0933,-6.769,0.0362,117.21,0.623,f36313dd-60c5-4413-975f-dde893cbda27
234,a1581696-f941-426a-bc52-77d3b8e9f471,0.947,0.569,0.0936,0.909,0.0824,-23.049,0.1,141.653,0.96,a1581696-f941-426a-bc52-77d3b8e9f471
235,b4c2447d-4073-408d-b9ba-8f9f2185e48b,0.761,0.402,0.531,0.0,0.251,-9.314,0.035,110.522,0.474,b4c2447d-4073-408d-b9ba-8f9f2185e48b
236,498d34fb-7975-456e-bbf6-886e663c196f,0.0703,0.255,0.733,0.0249,0.476,-4.918,0.0377,158.19,0.348,498d34fb-7975-456e-bbf6-886e663c196f
237,13eaffbf-88ad-4320-8c83-c28e8e64283f,0.339,0.68,0.801,4.74e-05,0.0358,-5.262,0.0548,101.858,0.925,13eaffbf-88ad-4320-8c83-c28e8e64283f
238,9ba342f8-be8b-4cda-88b1-69dc75ff4fdf,0.0167,0.344,0.497,0.453,0.108,-9.295,0.0366,127.707,0.356,9ba342f8-be8b-4cda-88b1-69dc75ff4fdf
239,6936ee56-3897-46c8-975f-d98d04cd5380,0.0421,0.472,0.604,0.201,0.0818,-6.508,0.0279,88.969,0.322,6936ee56-3897-46c8-975f-d98d04cd5380
240,8de7a0bb-fd80-4e4e-afe4-95e6cc417775,0.0119,0.524,0.679,3.25e-05,0.116,-5.899,0.0436,100.941,0.22,8de7a0bb-fd80-4e4e-afe4-95e6cc417775
241,f3795059-66f6-4f38-be5a-6e4e8b5e4066,0.000113,0.602,0.766,0.779,0.0723,-3.942,0.0375,87.042,0.444,f3795059-66f6-4f38-be5a-6e4e8b5e4066
242,4b7dbd9d-2e35-4e88-ab39-6ae266dbac41,0.51,0.846,0.828,1.28e-06,0.0906,-5.447,0.165,97.453,0.908,4b7dbd9d-2e35-4e88-ab39-6ae266dbac41
243,01d4dc3b-75cc-4343-b1ac-7fc120340ff4,0.333,0.32,0.854,0.00336,0.351,-5.79,0.0508,96.296,0.603,01d4dc3b-75cc-4343-b1ac-7fc120340ff4
244,f5a0bec1-406f-4e99-a454-27c295bb664e,0.0749,0.791,0.534,1.99e-06,0.156,-13.261,0.0355,127.488,0.963,f5a0bec1-406f-4e99-a454-27c295bb664e
245,4511b5ea-e4e7-4ad1-ac1b-b83f255bc17f,0.831,0.436,0.227,0.0,0.125,-14.151,0.0357,144.879,0.33,4511b5ea-e4e7-4ad1-ac1b-b83f255bc17f
246,183c94b3-83df-4d68-ad94-893f8d1a21dd,0.167,0.533,0.473,2.02e-06,0.0899,-9.477,0.0304,139.193,0.305,183c94b3-83df-4d68-ad94-893f8d1a21dd
247,da08cd3c-ef46-41a7-867e-4d7f8dc4cd3c,0.000117,0.536,0.944,0.00345,0.353,-3.029,0.0867,174.031,0.589,da08cd3c-ef46-41a7-867e-4d7f8dc4cd3c
248,81e817ea-3792-43e9-8d9e-656009141d8d,0.082,0.576,0.619,1.28e-06,0.101,-10.784,0.0389,91.226,0.614,81e817ea-3792-43e9-8d9e-656009141d8d
249,aab72ed3-bee3-48b4-b9d6-2424d8210b3a,0.00322,0.296,0.8,0.189,0.142,-6.723,0.0423,97.593,0.246,aab72ed3-bee3-48b4-b9d6-2424d8210b3a
250,941fc387-3f18-4d8e-927a-9cf6a6b919a2,0.712,0.235,0.31,0.00211,0.201,-7.737,0.0277,87.282,0.136,941fc387-3f18-4d8e-927a-9cf6a6b919a2
251,a0c97eec-fc48-43b7-8e5a-a192440d381b,0.142,0.649,0.718,0.0713,0.124,-6.593,0.0261,101.034,0.718,a0c97eec-fc48-43b7-8e5a-a192440d381b
252,cd30b651-1865-43fe-a19c-8991c431131a,0.14,0.802,0.785,0.0,0.123,-4.781,0.207,99.998,0.435,cd30b651-1865-43fe-a19c-8991c431131a
253,8e4d4d1e-d516-4283-a220-5a655e8a3ecf,0.631,0.779,0.377,0.0,0.123,-8.139,0.0941,137.998,0.473,8e4d4d1e-d516-4283-a220-5a655e8a3ecf
254,be6e3779-ef58-4454-9e77-1d72221ccfb3,0.826,0.293,0.375,1.83e-05,0.161,-12.44,0.0328,123.079,0.29,be6e3779-ef58-4454-9e77-1d72221ccfb3
255,db7249bd-ab30-43c5-b1ac-bc68712d8871,0.234,0.733,0.711,2.7e-05,0.0837,-5.6,0.078,160.039,0.528,db7249bd-ab30-43c5-b1ac-bc68712d8871
256,21539e65-8d92-4e52-900d-05692405efca,0.466,0.719,0.353,0.202,0.112,-11.814,0.0384,127.974,0.0895,21539e65-8d92-4e52-900d-05692405efca
257,48fc569a-2b02-4548-8449-f4e897f1e43f,0.253,0.654,0.702,0.0265,0.102,-10.893,0.563,86.075,0.352,48fc569a-2b02-4548-8449-f4e897f1e43f
258,4c1c7e50-e92f-4fb2-9d91-de8e1aa019f4,0.221,0.776,0.673,0.000893,0.0918,-6.228,0.0393,105.398,0.891,4c1c7e50-e92f-4fb2-9d91-de8e1aa019f4
259,af9bf65a-e37d-462d-8e0d-e391f874f4ce,0.901,0.748,0.305,3.11e-06,0.103,-9.166,0.034,126.149,0.263,af9bf65a-e37d-462d-8e0d-e391f874f4ce
260,5c9d9b35-f2b5-48d2-9352-605938c77699,0.0232,0.282,0.59,0.761,0.192,-7.423,0.0361,137.166,0.279,5c9d9b35-f2b5-48d2-9352-605938c77699
261,7a15fa90-2f0c-42ff-9962-b406ccd82bdc,0.000354,0.587,0.942,0.00172,0.0762,-3.167,0.0727,103.061,0.389,7a15fa90-2f0c-42ff-9962-b406ccd82bdc
262,1a6902de-7499-4e28-9743-5c9b2a9e5a05,0.0848,0.725,0.683,0.509,0.12,-7.54,0.0619,91.46,0.596,1a6902de-7499-4e28-9743-5c9b2a9e5a05
263,66ee594b-bcb9-40b7-872b-ed795d9f1a5c,0.526,0.609,0.649,0.064,0.119,-11.033,0.0389,119.985,0.358,66ee594b-bcb9-40b7-872b-ed795d9f1a5c
264,c23a5ac0-a4c8-40f2-8b82-43d9daf8d21b,0.55,0.584,0.367,1.38e-05,0.0818,-9.638,0.0328,120.175,0.588,c23a5ac0-a4c8-40f2-8b82-43d9daf8d21b
265,7f98aee3-ab32-410c-9705-694f12450226,0.937,0.144,0.392,0.955,0.311,-25.469,0.233,91.703,0.148,7f98aee3-ab32-410c-9705-694f12450226
266,6b66cb02-b412-4dfd-97c1-bcdb9f2d147d,0.636,0.591,0.454,0.0,0.0793,-8.851,0.0317,123.379,0.198,6b66cb02-b412-4dfd-97c1-bcdb9f2d147d
267,9e686078-1486-4b5b-86c5-453d1130d160,0.253,0.938,0.523,1.52e-06,0.0831,-8.582,0.0576,109.2,0.724,9e686078-1486-4b5b-86c5-453d1130d160
268,e3bc9a1f-3a3e-4e08-9bb2-6553b404c3fb,0.769,0.755,0.286,0.00308,0.113,-14.017,0.0412,71.457,0.593,e3bc9a1f-3a3e-4e08-9bb2-6553b404c3fb
269,3deab4c5-d2fc-4e50-954b-86b4d10e8c95,0.166,0.629,0.426,2.89e-06,0.124,-8.487,0.0384,133.042,0.744,3deab4c5-d2fc-4e50-954b-86b4d10e8c95
270,b1b8d885-8397-4f66-b117-af7d4e263be6,0.0248,0.573,0.754,0.00019,0.104,-4.788,0.0329,132.964,0.241,b1b8d885-8397-4f66-b117-af7d4e263be6
271,7ab09685-7a18-41a5-9793-4333cbfeddae,0.0168,0.642,0.901,1.97e-06,0.0887,-3.688,0.0773,100.039,0.352,7ab09685-7a18-41a5-9793-4333cbfeddae
272,f889e5e6-001d-4445-98db-b0a0beb9f124,0.947,0.218,0.263,0.00028,0.0919,-14.416,0.0376,170.724,0.307,f889e5e6-001d-4445-98db-b0a0beb9f124
273,072dbdc7-65ee-4813-b877-735cdbf4b35d,0.412,0.625,0.426,0.0,0.116,-8.4,0.0271,110.021,0.112,072dbdc7-65ee-4813-b877-735cdbf4b35d
274,5a5b0f55-e98e-4220-8375-c4fa551395aa,0.199,0.844,0.886,0.0,0.471,-1.681,0.306,86.868,0.546,5a5b0f55-e98e-4220-8375-c4fa551395aa
275,6e97c5ec-2bf3-45fa-b2d7-631026906457,0.0284,0.414,0.448,1.71e-05,0.104,-5.004,0.0259,84.053,0.388,6e97c5ec-2bf3-45fa-b2d7-631026906457
276,ecaef579-15dd-4c56-8eb4-fa1c8473c428,0.604,0.334,0.331,0.00162,0.121,-13.175,0.0326,125.754,0.151,ecaef579-15dd-4c56-8eb4-fa1c8473c428
277,8a198370-62dd-4ed5-b575-42831f00236c,0.561,0.565,0.489,8.13e-05,0.0748,-10.557,0.0504,123.613,0.454,8a198370-62dd-4ed5-b575-42831f00236c
278,b53a1d90-da84-47e4-98b1-37c4fb6e8415,0.554,0.259,0.241,6.62e-06,0.0849,-15.955,0.042,178.453,0.275,b53a1d90-da84-47e4-98b1-37c4fb6e8415
279,950ae43e-3078-4eeb-9d0a-822d9dbec610,0.766,0.428,0.314,0.901,0.0835,-10.131,0.0308,96.213,0.102,950ae43e-3078-4eeb-9d0a-822d9dbec610
280,309aa85e-8b54-4127-8691-9180098a5a7f,0.838,0.459,0.286,0.00973,0.0993,-14.623,0.0378,88.101,0.105,309aa85e-8b54-4127-8691-9180098a5a7f
281,cd6c3682-d21e-4caa-8189-3b7ebda799a5,0.876,0.297,0.169,0.152,0.0856,-16.369,0.0361,119.642,0.0886,cd6c3682-d21e-4caa-8189-3b7ebda799a5
282,e2c63d4a-e6f4-4ed3-80fb-4806beac00f4,0.0131,0.574,0.665,0.000541,0.199,-6.526,0.032,122.553,0.665,e2c63d4a-e6f4-4ed3-80fb-4806beac00f4
283,91f11a73-36c5-4bae-9fce-1830bb075447,0.00153,0.504,0.773,0.0246,0.232,-7.487,0.0272,138.16,0.698,91f11a73-36c5-4bae-9fce-1830bb075447
284,63c62c17-1ade-4cc0-a7c6-d9dd5056d5c8,0.548,0.516,0.454,0.0109,0.0794,-9.607,0.0255,109.043,0.576,63c62c17-1ade-4cc0-a7c6-d9dd5056d5c8
285,dcfca242-0188-4db9-aff4-f927530d62e6,0.000628,0.496,0.381,0.000625,0.0603,-8.956,0.0269,84.973,0.0573,dcfca242-0188-4db9-aff4-f927530d62e6
286,30b05901-ef25-4ee3-8759-12ef3a70dd7f,0.943,0.536,0.0736,0.14,0.0816,-21.201,0.0345,111.972,0.3,30b05901-ef25-4ee3-8759-12ef3a70dd7f
287,b4127978-8fb3-47f4-920e-3e04daac4773,0.18,0.814,0.503,0.0282,0.052,-11.406,0.17,123.983,0.451,b4127978-8fb3-47f4-920e-3e04daac4773
288,5eeae8f8-f4c0-432a-9c65-04a142e03120,0.0364,0.718,0.519,0.0096,0.0867,-9.945,0.165,137.909,0.451,5eeae8f8-f4c0-432a-9c65-04a142e03120
289,3b5950fb-5b38-4f32-b574-89529c09f1b3,0.00602,0.312,0.75,0.0,0.196,-3.187,0.033,142.258,0.194,3b5950fb-5b38-4f32-b574-89529c09f1b3
290,e4610442-9215-4891-afd8-2bcf3f37d267,0.687,0.639,0.23,0.0451,0.109,-15.988,0.0285,92.512,0.4,e4610442-9215-4891-afd8-2bcf3f37d267
